iso3,Year,inform_ph,gain,inform_ph_class,gain_class
SDN,2019,50,32.4287916905176,High,Very high
SDN,2020,50,32.2828428721117,High,Very high
SDN,2021,50,32.2828428721117,High,Very high
SDN,2022,50,32.2828428721117,High,Very high
SEN,1995,48,38.7019464210394,Medium,Very high
SEN,1996,48,38.7494764420718,Medium,Very high
SEN,1997,48,38.6933117563697,Medium,Very high
SEN,1998,48,38.5873733722475,Medium,Very high
SEN,1999,48,38.8775131788947,Medium,Very high
SEN,2000,48,39.2437463507982,Medium,Very high
SEN,2001,48,39.5221685580703,Medium,Very high
SEN,2002,48,39.7772888404621,Medium,Very high
SEN,2003,48,39.5259069421408,Medium,Very high
SEN,2004,48,39.9628567556835,Medium,Very high
SEN,2005,48,39.2312364827852,Medium,Very high
SEN,2006,48,37.4677169980098,Medium,Very high
SEN,2007,48,37.4663638604491,Medium,Very high
SEN,2008,48,37.5402982827427,Medium,Very high
SEN,2009,48,39.3449493173669,Medium,Very high
SEN,2010,48,38.0821577618054,Medium,Very high
SEN,2011,48,38.2008704198534,Medium,Very high
SEN,2012,49,38.7153722900195,Medium,Very high
SEN,2013,49,38.9035642521345,Medium,Very high
SEN,2014,48,38.9618943038679,Medium,Very high
SEN,2015,48,39.3092222428841,Medium,Very high
SEN,2016,49,40.105639838272,Medium,High
SEN,2017,49,39.8966515450724,Medium,Very high
SEN,2018,48,40.424015900676,Medium,High
SEN,2019,48,40.950548104172,Medium,High
SEN,2020,47,40.9013872392724,Medium,High
SEN,2021,47,40.9013872392724,Medium,High
SEN,2022,47,40.9013872392724,Medium,High
SGP,1995,0,57.8043245160651,Very low,Low
SGP,1996,0,58.4355466362037,Very low,Low
SGP,1997,0,58.9938955174817,Very low,Low
SGP,1998,0,59.208962308675,Very low,Low
SGP,1999,0,60.1271269353535,Very low,Very low
SGP,2000,0,61.4537940110509,Very low,Very low
SGP,2001,0,61.5959080354119,Very low,Very low
SGP,2002,0,62.2576503379934,Very low,Very low
SGP,2003,0,62.0539377774619,Very low,Very low
SGP,2004,0,62.8500835022404,Very low,Very low
SGP,2005,0,62.8136596574664,Very low,Very low
SGP,2006,0,65.7580435320211,Very low,Very low
SGP,2007,0,66.5457664768041,Very low,Very low
SGP,2008,0,67.0565535980839,Very low,Very low
SGP,2009,0,66.2463762203322,Very low,Very low
SGP,2010,0,67.7592003452234,Very low,Very low
SGP,2011,0,68.402332874435,Very low,Very low
SGP,2012,0,68.8359633368312,Very low,Very low
SGP,2013,10,69.6284709251185,Very low,Very low
SGP,2014,10,70.9252078456781,Very low,Very low
SGP,2015,10,70.7984049914609,Very low,Very low
SGP,2016,9,70.0957094235815,Very low,Very low
SGP,2017,9,70.423640568504,Very low,Very low
SGP,2018,9,70.562467424295,Very low,Very low
SGP,2019,9,70.5963460142179,Very low,Very low
SGP,2020,9,70.5810657971052,Very low,Very low
SGP,2021,9,70.5810657971052,Very low,Very low
SGP,2022,9,70.5810657971052,Very low,Very low
SLB,1995,58,43.9592180984299,High,High
SLB,1996,58,43.9809329470676,High,High
SLB,1997,58,43.6013653273202,High,High
SLB,1998,58,43.182023291706,High,High
SLB,1999,58,41.2690733528166,High,High
SLB,2000,58,39.0365812728183,High,Very high
SLB,2001,58,38.5155439931944,High,Very high
SLB,2002,58,36.0152296563219,High,Very high
SLB,2003,58,36.647817379435,High,Very high
SLB,2004,58,37.9568056717616,High,Very high
SLB,2005,58,37.9143215921341,High,Very high
SLB,2006,58,37.9618179001569,High,Very high
SLB,2007,58,37.5588898377637,High,Very high
SLB,2008,58,37.9020924070971,High,Very high
SLB,2009,58,37.7494657318293,High,Very high
SLB,2010,58,37.7196329586321,High,Very high
SLB,2011,58,38.1919453868862,High,Very high
SLB,2012,60,38.0297562942497,High,Very high
SLB,2013,61,39.0432685124643,High,Very high
SLB,2014,61,39.6584313742781,High,Very high
SLB,2015,62,40.845651745757,High,High
SLB,2016,62,40.6221086749176,High,High
SLB,2017,59,41.5811695739193,High,High
SLB,2018,59,42.0849639859034,High,High
SLB,2019,59,41.9379342663537,High,High
SLB,2020,59,42.152250933287,High,High
SLB,2021,59,42.152250933287,High,High
SLB,2022,59,42.152250933287,High,High
SLE,1995,41,34.8051755691101,Medium,Very high
SLE,1996,41,34.7788185242488,Medium,Very high
SLE,1997,41,34.8041534813016,Medium,Very high
SLE,1998,41,34.8353279658132,Medium,Very high
SLE,1999,41,34.7471855157224,Medium,Very high
SLE,2000,41,34.662434727191,Medium,Very high
SLE,2001,41,35.4318262412682,Medium,Very high
SLE,2002,41,36.1278746032028,Medium,Very high
SLE,2003,41,35.9586733664967,Medium,Very high
SLE,2004,41,36.4866637163199,Medium,Very high
SLE,2005,41,35.3375007406765,Medium,Very high
SLE,2006,41,33.5837249408608,Medium,Very high
SLE,2007,41,34.2650625436327,Medium,Very high
SLE,2008,41,33.981317476508,Medium,Very high
SLE,2009,41,34.8723968483254,Medium,Very high
SLE,2010,41,33.8411045321385,Medium,Very high
SLE,2011,41,34.7370871353694,Medium,Very high
SLE,2012,42,35.7087108412975,Medium,Very high
SLE,2013,52,35.7347038006369,High,Very high
SLE,2014,52,36.5007168475602,High,Very high
SLE,2015,51,36.6587427406087,High,Very high
SLE,2016,51,37.2444054908676,High,Very high
SLE,2017,51,37.7674975059336,High,Very high
SLE,2018,50,37.7512356943969,High,Very high
SLE,2019,50,37.6888734054103,High,Very high
SLE,2020,50,37.6526518671623,High,Very high
SLE,2021,49,37.6526518671623,Medium,Very high
SLE,2022,50,37.6526518671623,High,Very high
SLV,1995,51,41.7479803358556,High,High
SLV,1996,51,41.754399914132,High,High
SLV,1997,51,42.0289425912203,High,High
SLV,1998,51,42.2732063224809,High,High
SLV,1999,51,42.5607239484567,High,High
SLV,2000,51,42.9760340309714,High,High
SLV,2001,51,42.9248554703847,High,High
SLV,2002,51,42.9709053754057,High,High
SLV,2003,51,43.0887487229592,High,High
SLV,2004,51,43.8259905369034,High,High
SLV,2005,51,43.5072665955005,High,High
SLV,2006,51,44.2797177761074,High,High
SLV,2007,51,44.3849586168648,High,High
SLV,2008,51,44.8678007601835,High,High
SLV,2009,51,44.9703134668451,High,High
SLV,2010,51,45.087375757408,High,Medium
SLV,2011,51,45.4593787305218,High,Medium
SLV,2012,51,45.4341288133149,High,Medium
SLV,2013,53,45.4988255195655,High,Medium
SLV,2014,53,45.7762481705638,High,Medium
SLV,2015,51,45.4582146578403,High,Medium
SLV,2016,51,44.8922384402376,High,High
SLV,2017,52,44.7256015208823,High,High
SLV,2018,52,45.0308220554229,High,Medium
SLV,2019,52,45.2359213915505,High,Medium
SLV,2020,52,45.1329293811576,High,Medium
SLV,2021,52,45.1329293811576,High,Medium
SLV,2022,52,45.1329293811576,High,Medium
SMR,1995,,,,
SMR,1996,,,,
SMR,1997,,,,
SMR,1998,,,,
SMR,1999,,,,
SMR,2000,,,,
SMR,2001,,,,
SMR,2002,,,,
SMR,2003,,,,
SMR,2004,,,,
SMR,2005,,,,
SMR,2006,,,,
SMR,2007,,,,
SMR,2008,,,,
SMR,2009,,,,
SMR,2010,,,,
SMR,2011,,,,
SMR,2012,,,,
SMR,2013,,,,
SMR,2014,,,,
SMR,2015,,,,
SMR,2016,,,,
SMR,2017,,,,
SMR,2018,,,,
SMR,2019,,,,
SMR,2020,,,,
SOM,1995,75,29.1387469648673,Very high,Very high
SOM,1996,75,29.1183949859143,Very high,Very high
SOM,1997,75,29.1228488429675,Very high,Very high
SOM,1998,75,29.0977125021233,Very high,Very high
SOM,1999,75,28.9795816524448,Very high,Very high
SOM,2000,75,28.9463843417179,Very high,Very high
SOM,2001,75,29.564860354732,Very high,Very high
SOM,2002,75,30.1851764968653,Very high,Very high
SOM,2003,75,29.0517833090444,Very high,Very high
SOM,2004,75,28.0536118153684,Very high,Very high
SOM,2005,75,30.3387113668967,Very high,Very high
SOM,2006,75,34.8207733280211,Very high,Very high
SOM,2007,75,34.3495802455425,Very high,Very high
SOM,2008,75,33.8444091177007,Very high,Very high
SOM,2009,75,34.3645232157275,Very high,Very high
SOM,2010,75,36.5105479473512,Very high,Very high
SOM,2011,75,36.7283606443577,Very high,Very high
SOM,2012,76,37.3081373846536,Very high,Very high
SOM,2013,76,37.7554210748901,Very high,Very high
SOM,2014,76,38.801620727484,Very high,Very high
SOM,2015,76,39.0800285279168,Very high,Very high
SOM,2016,75,33.9205125089846,Very high,Very high
SOM,2017,74,34.1051993725908,Very high,Very high
SOM,2018,74,34.0261714372519,Very high,Very high
SOM,2019,74,34.0180200420965,Very high,Very high
SOM,2020,74,34.1505500505096,Very high,Very high
SOM,2021,74,34.1505500505096,Very high,Very high
SOM,2022,74,34.1505500505096,Very high,Very high
SRB,1995,41,44.4398090675905,Medium,High
SRB,1996,41,44.3429293760552,Medium,High
SRB,1997,41,43.8620931176277,Medium,High
SRB,1998,41,43.4661874486011,Medium,High
SRB,1999,41,43.7285433465968,Medium,High
SRB,2000,41,43.915328946471,Medium,High
SRB,2001,41,44.5763862201093,Medium,High
SRB,2002,41,45.3442616197754,Medium,Medium
SRB,2003,41,45.758151018987,Medium,Medium
SRB,2004,41,46.073915347573,Medium,Medium
SRB,2005,41,45.0848202653606,Medium,Medium
SRB,2006,41,45.8812699595379,Medium,Medium
SRB,2007,41,46.5544596175043,Medium,Medium
SRB,2008,41,46.8360803062707,Medium,Medium
SRB,2009,41,46.8789756504193,Medium,Medium
SRB,2010,41,47.1413453125401,Medium,Medium
SRB,2011,41,47.6426119012359,Medium,Medium
SRB,2012,43,47.5920245500685,Medium,Medium
SRB,2013,42,48.5336655325148,Medium,Medium
SRB,2014,40,49.5084218060024,Medium,Medium
SRB,2015,39,49.1599603676564,Medium,Medium
SRB,2016,39,49.305791702952,Medium,Medium
SRB,2017,39,50.8083342354167,Medium,Low
SRB,2018,39,50.9965270484568,Medium,Low
SRB,2019,39,50.9893747719738,Medium,Low
SRB,2020,39,50.635391654779,Medium,Low
SRB,2021,39,50.635391654779,Medium,Low
SRB,2022,39,50.635391654779,Medium,Low
SSD,2011,53,,High,
SSD,2012,52,,High,
SSD,2013,56,,High,
SSD,2014,57,,High,
SSD,2015,58,,High,
SSD,2016,58,,High,
SSD,2017,58,,High,
SSD,2018,58,,High,
SSD,2019,58,,High,
SSD,2020,58,,High,
SSD,2021,58,,High,
SSD,2022,58,,High,
STP,1995,0,42.6412430922604,Very low,High
STP,1996,0,42.6879022266123,Very low,High
STP,1997,0,42.1918018446754,Very low,High
STP,1998,0,41.8439284502874,Very low,High
STP,1999,0,42.2408118947664,Very low,High
STP,2000,0,42.2976683050294,Very low,High
STP,2001,0,41.9725978435588,Very low,High
STP,2002,0,41.6085995044699,Very low,High
STP,2003,0,41.6710447494359,Very low,High
STP,2004,0,41.7493797239149,Very low,High
STP,2005,0,38.832978355437,Very low,Very high
STP,2006,0,38.0921698448184,Very low,Very high
STP,2007,0,38.2313130461224,Very low,Very high
STP,2008,0,38.4400754720658,Very low,Very high
STP,2009,0,38.3256752147292,Very low,Very high
STP,2010,0,38.795073084856,Very low,Very high
STP,2011,0,38.7762556951544,Very low,Very high
STP,2012,0,40.3517267825362,Very low,High
STP,2013,27,40.5101964519088,Low,High
STP,2014,27,41.215554710054,Low,High
STP,2015,26,41.4325546128938,Low,High
STP,2016,26,41.433780634118,Low,High
STP,2017,25,41.6774289289009,Low,High
STP,2018,25,41.9948002474167,Low,High
STP,2019,25,41.8541080636839,Low,High
STP,2020,25,41.6732173560154,Low,High
STP,2021,25,41.6732173560154,Low,High
STP,2022,25,41.6732173560154,Low,High
SUR,1995,40,46.4236570513505,Medium,Medium
SUR,1996,40,46.3715095852425,Medium,Medium
SUR,1997,40,46.6131950224923,Medium,Medium
SUR,1998,40,46.8728427453938,Medium,Medium
SUR,1999,40,46.8461800427767,Medium,Medium
SUR,2000,40,46.809323624146,Medium,Medium
SUR,2001,40,47.6878024852818,Medium,Medium
SUR,2002,40,47.6664385827726,Medium,Medium
SUR,2003,40,47.9386762388183,Medium,Medium
SUR,2004,40,47.6481590953669,Medium,Medium
SUR,2005,40,48.6882074019771,Medium,Medium
SUR,2006,40,44.7945353754448,Medium,High
SUR,2007,40,45.2257599152543,Medium,Medium
SUR,2008,40,45.6148789852032,Medium,Medium
SUR,2009,40,45.3524729361431,Medium,Medium
SUR,2010,40,44.5693177058562,Medium,High
SUR,2011,40,45.0198030631709,Medium,Medium
SUR,2012,42,44.9807534818882,Medium,High
SUR,2013,43,45.4242741013284,Medium,Medium
SUR,2014,43,45.6556152572617,Medium,Medium
SUR,2015,43,46.1444264980367,Medium,Medium
SUR,2016,44,45.9189165650686,Medium,Medium
SUR,2017,42,46.6361818551193,Medium,Medium
SUR,2018,43,46.3459308817935,Medium,Medium
SUR,2019,42,46.3144423365557,Medium,Medium
SUR,2020,42,46.2812198675038,Medium,Medium
SUR,2021,43,46.2812198675038,Medium,Medium
SUR,2022,43,46.2812198675038,Medium,Medium
SVK,1995,27,51.7205324950599,Low,Low
SVK,1996,27,51.5632398878638,Low,Low
SVK,1997,27,51.8271160233168,Low,Low
SVK,1998,27,52.0057333962175,Low,Low
SVK,1999,27,52.1215734873966,Low,Low
SVK,2000,27,53.0666541434852,Low,Low
SVK,2001,27,53.4482700470995,Low,Low
SVK,2002,27,54.1131639362523,Low,Low
SVK,2003,27,54.4703835694754,Low,Low
SVK,2004,27,54.8018623949444,Low,Low
SVK,2005,27,55.4803801449102,Low,Low
SVK,2006,27,56.75976874149,Low,Low
SVK,2007,27,57.4510845576677,Low,Low
SVK,2008,27,57.4498561745331,Low,Low
SVK,2009,27,57.5169266211778,Low,Low
SVK,2010,27,57.3311666431692,Low,Low
SVK,2011,27,57.3414486718896,Low,Low
SVK,2012,30,56.9805201424333,Low,Low
SVK,2013,27,57.2664521569645,Low,Low
SVK,2014,27,57.5816298356107,Low,Low
SVK,2015,26,57.0464349369375,Low,Low
SVK,2016,25,57.1500050247637,Low,Low
SVK,2017,25,56.9556756550596,Low,Low
SVK,2018,25,57.2361811346095,Low,Low
SVK,2019,26,57.1893736744326,Low,Low
SVK,2020,26,57.3368823208812,Low,Low
SVK,2021,26,57.3368823208812,Low,Low
SVK,2022,26,57.3368823208812,Low,Low
SVN,1995,24,58.4329771699613,Low,Low
SVN,1996,24,58.2948044951625,Low,Low
SVN,1997,24,58.5332439241897,Low,Low
SVN,1998,24,59.4160622414051,Low,Low
SVN,1999,24,59.3277499102769,Low,Low
SVN,2000,24,59.9777615587041,Low,Low
SVN,2001,24,60.425469499739,Low,Very low
SVN,2002,24,60.7022746570223,Low,Very low
SVN,2003,24,60.9272539195397,Low,Very low
SVN,2004,24,61.5818794332378,Low,Very low
SVN,2005,24,61.9742072796298,Low,Very low
SVN,2006,24,61.8645066834809,Low,Very low
SVN,2007,24,62.359235696674,Low,Very low
SVN,2008,24,62.0854086781346,Low,Very low
SVN,2009,24,63.2784349966349,Low,Very low
SVN,2010,24,64.5500361230003,Low,Very low
SVN,2011,24,65.0842652863096,Low,Very low
SVN,2012,30,65.1993818976298,Low,Very low
SVN,2013,27,65.0989040416506,Low,Very low
SVN,2014,23,65.7419208053123,Low,Very low
SVN,2015,23,65.37971463376,Low,Very low
SVN,2016,23,64.9363106761307,Low,Very low
SVN,2017,23,64.5504742443323,Low,Very low
SVN,2018,22,64.3446039169957,Low,Very low
SVN,2019,22,64.4289609014425,Low,Very low
SVN,2020,22,64.1094790741995,Low,Very low
SVN,2021,22,64.1094790741995,Low,Very low
SVN,2022,22,64.1094790741995,Low,Very low
SWE,1995,12,66.2037161836301,Very low,Very low
SWE,1996,12,66.3480729227483,Very low,Very low
SWE,1997,12,66.6035135848721,Very low,Very low
SWE,1998,12,66.8363701866126,Very low,Very low
SWE,1999,12,67.4094826766658,Very low,Very low
SWE,2000,12,67.7089823797404,Very low,Very low
SWE,2001,12,68.0962150784114,Very low,Very low
SWE,2002,12,68.6326070714233,Very low,Very low
SWE,2003,12,68.8869938879699,Very low,Very low
SWE,2004,12,69.0348488124559,Very low,Very low
SWE,2005,12,69.4238784815398,Very low,Very low
SWE,2006,12,71.5018534150485,Very low,Very low
SWE,2007,12,71.6734810709844,Very low,Very low
SWE,2008,12,71.5574980609516,Very low,Very low
SWE,2009,12,71.4569198233327,Very low,Very low
SWE,2010,12,72.3528404767371,Very low,Very low
SWE,2011,12,72.7718993696862,Very low,Very low
SWE,2012,12,72.7092540212259,Very low,Very low
SWE,2013,12,72.5908344098192,Very low,Very low
SWE,2014,11,72.8348030232839,Very low,Very low
SWE,2015,12,73.0365414684122,Very low,Very low
SWE,2016,12,72.3047430985457,Very low,Very low
SWE,2017,12,72.1749235122142,Very low,Very low
SWE,2018,12,71.8038765289988,Very low,Very low
SWE,2019,11,71.7341702637343,Very low,Very low
SWE,2020,12,71.3361973462645,Very low,Very low
SWE,2021,12,71.3361973462645,Very low,Very low
SWE,2022,11,71.3361973462645,Very low,Very low
SWZ,1995,33,42.8377629838208,Low,High
SWZ,1996,33,42.8132468153281,Low,High
SWZ,1997,33,42.8255271456022,Low,High
SWZ,1998,33,42.8646404997878,Low,High
SWZ,1999,33,42.8542302796388,Low,High
SWZ,2000,33,42.8375772617869,Low,High
SWZ,2001,33,42.1822011337521,Low,High
SWZ,2002,33,42.0974420622457,Low,High
SWZ,2003,33,41.7214536076741,Low,High
SWZ,2004,33,41.3041312494937,Low,High
SWZ,2005,33,42.4435479768523,Low,High
SWZ,2006,33,39.3931469004752,Low,Very high
SWZ,2007,33,39.5487652077206,Low,Very high
SWZ,2008,33,39.6715565193239,Low,Very high
SWZ,2009,33,39.7061981989548,Low,Very high
SWZ,2010,33,38.7466219326673,Low,Very high
SWZ,2011,33,38.5486176352399,Low,Very high
SWZ,2012,38,38.6611432292242,Medium,Very high
SWZ,2013,40,39.2978270946567,Medium,Very high
SWZ,2014,39,39.5009186798241,Medium,Very high
SWZ,2015,39,39.4720416053075,Medium,Very high
SWZ,2016,35,39.6515500355596,Medium,Very high
SWZ,2017,35,40.4306974202916,Medium,High
SWZ,2018,35,39.7216104525755,Medium,Very high
SWZ,2019,35,39.4827688338651,Medium,Very high
SWZ,2020,36,39.6346581668233,Medium,Very high
SWZ,2021,36,39.6346581668233,Medium,Very high
SWZ,2022,36,39.6346581668233,Medium,Very high
SYC,1995,30,46.1948563898882,Low,Medium
SYC,1996,30,46.6480500996939,Low,Medium
SYC,1997,30,46.1045035492124,Low,Medium
SYC,1998,30,45.7976175753078,Low,Medium
SYC,1999,30,46.0760152953384,Low,Medium
SYC,2000,30,46.511702794544,Low,Medium
SYC,2001,30,46.0764716974436,Low,Medium
SYC,2002,30,45.7448372746483,Low,Medium
SYC,2003,30,45.8562952259333,Low,Medium
SYC,2004,30,45.1751171550175,Low,Medium
SYC,2005,30,47.5455538447944,Low,Medium
SYC,2006,30,46.0307399521423,Low,Medium
SYC,2007,30,46.1680062780818,Low,Medium
SYC,2008,30,46.6231997582291,Low,Medium
SYC,2009,30,46.212584714198,Low,Medium
SYC,2010,30,46.4182929878604,Low,Medium
SYC,2011,30,46.3880585058521,Low,Medium
SYC,2012,31,47.1348672245735,Low,Medium
SYC,2013,29,47.163152657679,Low,Medium
SYC,2014,29,47.817392628788,Low,Medium
SYC,2015,29,48.7005090778401,Low,Medium
SYC,2016,29,47.7532692302229,Low,Medium
SYC,2017,29,48.6022535941966,Low,Medium
SYC,2018,29,48.6043211586047,Low,Medium
SYC,2019,29,49.137832476559,Low,Medium
SYC,2020,28,49.4569911528918,Low,Medium
SYC,2021,28,49.4569911528918,Low,Medium
SYC,2022,28,49.4569911528918,Low,Medium
SYR,1995,52,43.2826470449976,High,High
SYR,1996,52,43.3027925319501,High,High
SYR,1997,52,43.4123691820547,High,High
SYR,1998,52,43.4616758665118,High,High
SYR,1999,52,43.5299267282698,High,High
SYR,2000,52,43.7141185650702,High,High
SYR,2001,52,44.0459897602045,High,High
SYR,2002,52,44.4724528586828,High,High
SYR,2003,52,44.0862308508916,High,High
SYR,2004,52,43.6430740297915,High,High
SYR,2005,52,43.1596442694841,High,High
SYR,2006,52,42.183863703936,High,High
SYR,2007,52,42.3791301951158,High,High
SYR,2008,52,42.18691122031,High,High
SYR,2009,52,43.1468305483868,High,High
SYR,2010,52,42.9827727376131,High,High
SYR,2011,52,41.8720546619266,High,High
SYR,2012,49,40.5886996366707,Medium,High
SYR,2013,52,40.1798227466171,High,High
SYR,2014,53,39.5529465079568,High,Very high
SYR,2015,52,39.0881312435681,High,Very high
SYR,2016,53,39.1662954364025,High,Very high
SYR,2017,53,38.4216484126666,High,Very high
SYR,2018,52,38.2815120599103,High,Very high
SYR,2019,53,38.1993891224611,High,Very high
SYR,2020,52,38.0665108334812,High,Very high
SYR,2021,52,38.0665108334812,High,Very high
SYR,2022,53,38.0665108334812,High,Very high
TCD,1995,52,29.7192003043418,High,Very high
TCD,1996,52,29.7197336163452,High,Very high
TCD,1997,52,29.8353757514207,High,Very high
TCD,1998,52,30.0164082695618,High,Very high
TCD,1999,52,30.3184916009548,High,Very high
TCD,2000,52,30.6285858633233,High,Very high
TCD,2001,52,30.3679610562468,High,Very high
TCD,2002,52,30.1511804363567,High,Very high
TCD,2003,52,28.9026858409225,High,Very high
TCD,2004,52,29.0660669621496,High,Very high
TCD,2005,52,28.137636387474,High,Very high
TCD,2006,52,25.8113350424912,High,Very high
TCD,2007,52,26.0594240012569,High,Very high
TCD,2008,52,25.7072940047941,High,Very high
TCD,2009,52,25.9646360384335,High,Very high
TCD,2010,52,25.6303300484312,High,Very high
TCD,2011,52,25.4138247185016,High,Very high
TCD,2012,52,25.8412184574924,High,Very high
TCD,2013,58,26.073090619248,High,Very high
TCD,2014,58,25.9579829869357,High,Very high
TCD,2015,58,25.8418418577869,High,Very high
TCD,2016,58,26.1689922056196,High,Very high
TCD,2017,58,26.4662822665576,High,Very high
TCD,2018,58,26.7346021894452,High,Very high
TCD,2019,58,26.5676198744216,High,Very high
TCD,2020,57,26.6869805824106,High,Very high
TCD,2021,57,26.6869805824106,High,Very high
TCD,2022,57,26.6869805824106,High,Very high
TGO,1995,33,37.6373233525309,Low,Very high
TGO,1996,33,37.640876182858,Low,Very high
TGO,1997,33,37.702981114903,Low,Very high
TGO,1998,33,37.8019021670369,Low,Very high
TGO,1999,33,37.8904294835021,Low,Very high
TGO,2000,33,38.0845419323886,Low,Very high
TGO,2001,33,38.1246905268118,Low,Very high
TGO,2002,33,38.2656627370067,Low,Very high
TGO,2003,33,38.0954070428742,Low,Very high
TGO,2004,33,37.7592373743562,Low,Very high
TGO,2005,33,36.5674168121708,Low,Very high
TGO,2006,33,35.8141480833891,Low,Very high
TGO,2007,33,36.2838024311185,Low,Very high
TGO,2008,33,36.3478028067328,Low,Very high
TGO,2009,33,36.1987407193037,Low,Very high
TGO,2010,33,36.5307608689012,Low,Very high
TGO,2011,33,36.5850787406344,Low,Very high
TGO,2012,32,36.5436267467838,Low,Very high
TGO,2013,45,36.4707491013243,Medium,Very high
TGO,2014,45,37.489194947161,Medium,Very high
TGO,2015,45,38.0954188147127,Medium,Very high
TGO,2016,47,39.0218986743216,Medium,Very high
TGO,2017,46,38.8595732188269,Medium,Very high
TGO,2018,46,39.3993717013041,Medium,Very high
TGO,2019,46,40.1186331874435,Medium,High
TGO,2020,46,41.382221905777,Medium,High
TGO,2021,46,41.382221905777,Medium,High
TGO,2022,46,41.382221905777,Medium,High
THA,1995,48,46.7258134552227,Medium,Medium
THA,1996,48,46.7279149473067,Medium,Medium
THA,1997,48,47.051381560562,Medium,Medium
THA,1998,48,47.469241735457,Medium,Medium
THA,1999,48,47.692672326461,Medium,Medium
THA,2000,48,47.7989956471321,Medium,Medium
THA,2001,48,48.0147746858239,Medium,Medium
THA,2002,48,48.1292609132953,Medium,Medium
THA,2003,48,48.0525531992481,Medium,Medium
THA,2004,48,47.6046103583773,Medium,Medium
THA,2005,48,48.0724098540556,Medium,Medium
THA,2006,48,47.7029838391784,Medium,Medium
THA,2007,48,47.7764337340713,Medium,Medium
THA,2008,48,48.0502473950565,Medium,Medium
THA,2009,48,49.0399205122371,Medium,Medium
THA,2010,48,49.3753405258823,Medium,Medium
THA,2011,48,49.4498896450832,Medium,Medium
THA,2012,48,49.7823226824162,Medium,Medium
THA,2013,47,50.1487236338142,Medium,Low
THA,2014,48,51.1196709159389,Medium,Low
THA,2015,46,51.0051303762702,Medium,Low
THA,2016,47,50.6480770324234,Medium,Low
THA,2017,47,50.9127696130843,Medium,Low
THA,2018,46,51.437927447422,Medium,Low
THA,2019,47,51.9062591773654,Medium,Low
THA,2020,46,52.429480571899,Medium,Low
THA,2021,46,52.429480571899,Medium,Low
THA,2022,46,52.429480571899,Medium,Low
TJK,1995,52,42.9944194621613,High,High
TJK,1996,52,43.02848587845,High,High
TJK,1997,52,43.2263664556055,High,High
TJK,1998,52,43.4222223378686,High,High
TJK,1999,52,43.5077406001951,High,High
TJK,2000,52,43.8837111159579,High,High
TJK,2001,52,43.3533121976571,High,High
TJK,2002,52,44.7465907067003,High,High
TJK,2003,52,44.6174956152252,High,High
TJK,2004,52,44.3557744121704,High,High
TJK,2005,52,45.1180613527902,High,Medium
TJK,2006,52,41.7789634698202,High,High
TJK,2007,52,42.3141690633471,High,High
TJK,2008,52,42.734531114888,High,High
TJK,2009,52,42.4536196982452,High,High
TJK,2010,52,41.8748431429478,High,High
TJK,2011,52,41.8053413185853,High,High
TJK,2012,54,41.8226613396288,High,High
TJK,2013,53,42.1229282318933,High,High
TJK,2014,53,43.3888130550107,High,High
TJK,2015,51,43.7024767352659,High,High
TJK,2016,51,45.493096359058,High,Medium
TJK,2017,51,45.0966004847156,High,Medium
TJK,2018,51,45.9040235865615,High,Medium
TJK,2019,51,46.1446950430251,High,Medium
TJK,2020,51,46.1278723105417,High,Medium
TJK,2021,51,46.1278723105417,High,Medium
TJK,2022,51,46.1278723105417,High,Medium
TKM,1995,53,40.8708168928688,High,High
TKM,1996,53,40.9399821063792,High,High
TKM,1997,53,40.4152175952875,High,High
TKM,1998,53,40.5717704271123,High,High
TKM,1999,53,40.481180392566,High,High
TKM,2000,53,40.8293962230068,High,High
TKM,2001,53,40.7014336868574,High,High
TKM,2002,53,40.8876977521237,High,High
TKM,2003,53,40.7109818110746,High,High
TKM,2004,53,39.622867869818,High,Very high
TKM,2005,53,40.0785531819677,High,High
TKM,2006,53,39.3390407315986,High,Very high
TKM,2007,53,40.1916045972134,High,High
TKM,2008,53,40.8793969135494,High,High
TKM,2009,53,41.0391276805115,High,High
TKM,2010,53,41.0337425460891,High,High
TKM,2011,53,41.0214119532452,High,High
TKM,2012,55,41.4582403955291,High,High
TKM,2013,46,41.3409116988379,Medium,High
TKM,2014,46,41.3888234952113,Medium,High
TKM,2015,44,41.2914594383206,Medium,High
TKM,2016,43,40.9665645728155,Medium,High
TKM,2017,44,41.3268590239832,Medium,High
TKM,2018,44,41.442186584128,Medium,High
TKM,2019,43,41.4395085884248,Medium,High
TKM,2020,44,41.2949198822559,Medium,High
TKM,2021,44,41.2949198822559,Medium,High
TKM,2022,44,41.2949198822559,Medium,High
TLS,1995,48,42.3787587466429,Medium,High
TLS,1996,48,42.3319333539342,Medium,High
TLS,1997,48,42.2974235173489,Medium,High
TLS,1998,48,42.2712279309108,Medium,High
TLS,1999,48,42.2465354209951,Medium,High
TLS,2000,48,42.2198392621392,Medium,High
TLS,2001,48,42.3871397471534,Medium,High
TLS,2002,48,42.347173462167,Medium,High
TLS,2003,48,42.4408841759207,Medium,High
TLS,2004,48,41.7158871332794,Medium,High
TLS,2005,48,38.5809994010936,Medium,Very high
TLS,2006,48,37.4206104042718,Medium,Very high
TLS,2007,48,37.4129424093062,Medium,Very high
TLS,2008,48,38.329361789713,Medium,Very high
