ISO,year,base_year,currency,source,ver,gdp_defl
TJK,2023,2020,USD,WEO,Oct2022,1.07832279667672
TJK,2024,2020,USD,WEO,Oct2022,1.11607518427493
TJK,2025,2020,USD,WEO,Oct2022,1.12124739920042
TJK,2026,2020,USD,WEO,Oct2022,1.14571610037596
TJK,2027,2020,USD,WEO,Oct2022,1.18569471112576
TKL,1980,2020,USD,OECD,Feb2023,0.30498513
TKL,1981,2020,USD,OECD,Feb2023,0.31406404
TKL,1982,2020,USD,OECD,Feb2023,0.31015405
TKL,1983,2020,USD,OECD,Feb2023,0.29743722
TKL,1984,2020,USD,OECD,Feb2023,0.27255171
TKL,1985,2020,USD,OECD,Feb2023,0.27017381
TKL,1986,2020,USD,OECD,Feb2023,0.35104764
TKL,1987,2020,USD,OECD,Feb2023,0.4376589
TKL,1988,2020,USD,OECD,Feb2023,0.52045361
TKL,1989,2020,USD,OECD,Feb2023,0.49817117
TKL,1990,2020,USD,OECD,Feb2023,0.51186701
TKL,1991,2020,USD,OECD,Feb2023,0.49805019
TKL,1992,2020,USD,OECD,Feb2023,0.47185963
TKL,1993,2020,USD,OECD,Feb2023,0.48430196
TKL,1994,2020,USD,OECD,Feb2023,0.53557373
TKL,1995,2020,USD,OECD,Feb2023,0.60476853
TKL,1996,2020,USD,OECD,Feb2023,0.64760438
TKL,1997,2020,USD,OECD,Feb2023,0.62502169
TKL,1998,2020,USD,OECD,Feb2023,0.51140368
TKL,1999,2020,USD,OECD,Feb2023,0.50777541
TKL,2000,2020,USD,OECD,Feb2023,0.44594302
TKL,2001,2020,USD,OECD,Feb2023,0.4307638
TKL,2002,2020,USD,OECD,Feb2023,0.47745211
TKL,2003,2020,USD,OECD,Feb2023,0.60719092
TKL,2004,2020,USD,OECD,Feb2023,0.71722682
TKL,2005,2020,USD,OECD,Feb2023,0.78057819
TKL,2006,2020,USD,OECD,Feb2023,0.73623544
TKL,2007,2020,USD,OECD,Feb2023,0.87033338
TKL,2008,2020,USD,OECD,Feb2023,0.85128457
TKL,2009,2020,USD,OECD,Feb2023,0.77638228
TKL,2010,2020,USD,OECD,Feb2023,0.92068299
TKL,2011,2020,USD,OECD,Feb2023,1.03761893
TKL,2012,2020,USD,OECD,Feb2023,1.06071807
TKL,2013,2020,USD,OECD,Feb2023,1.10877942
TKL,2014,2020,USD,OECD,Feb2023,1.14730667
TKL,2015,2020,USD,OECD,Feb2023,0.96673559
TKL,2016,2020,USD,OECD,Feb2023,0.98282209
TKL,2017,2020,USD,OECD,Feb2023,1.03649933
TKL,2018,2020,USD,OECD,Feb2023,1.02139743
TKL,2019,2020,USD,OECD,Feb2023,0.99481274
TKL,2020,2020,USD,OECD,Feb2023,1
TKL,2021,2020,USD,OECD,Feb2023,1.12966565
TKL,2022,2020,USD,WEO,Oct2022,1.0672474151593
TKL,2023,2020,USD,WEO,Oct2022,1.09425219965778
TKL,2024,2020,USD,WEO,Oct2022,1.1208755441189
TKL,2025,2020,USD,WEO,Oct2022,1.15074640727543
TKL,2026,2020,USD,WEO,Oct2022,1.18063642081786
TKL,2027,2020,USD,WEO,Oct2022,1.21341798517099
TKM,1980,2020,USD,WEO_est,Oct2022,0.0455393409079956
TKM,1981,2020,USD,WEO_est,Oct2022,0.0492858358976239
TKM,1982,2020,USD,WEO_est,Oct2022,0.0533405528427625
TKM,1983,2020,USD,WEO_est,Oct2022,0.0577288489837443
TKM,1984,2020,USD,WEO_est,Oct2022,0.0624781676862606
TKM,1985,2020,USD,WEO_est,Oct2022,0.0676182100656758
TKM,1986,2020,USD,WEO_est,Oct2022,0.0731811207307753
TKM,1987,2020,USD,WEO_est,Oct2022,0.0792016888085425
TKM,1988,2020,USD,WEO_est,Oct2022,0.085717565507127
TKM,1989,2020,USD,WEO_est,Oct2022,0.0927694995775914
TKM,1990,2020,USD,WEO_est,Oct2022,0.100401592146958
TKM,1991,2020,USD,WEO_est,Oct2022,0.108661572516223
TKM,1992,2020,USD,WEO,Oct2022,0.117601096648108
TKM,1993,2020,USD,WEO,Oct2022,0.73692784271714
TKM,1994,2020,USD,WEO,Oct2022,0.754615740715708
TKM,1995,2020,USD,WEO,Oct2022,1.05176211081726
TKM,1996,2020,USD,WEO,Oct2022,0.456616845047755
TKM,1997,2020,USD,WEO,Oct2022,0.58008054245969
TKM,1998,2020,USD,WEO,Oct2022,0.580371268029761
TKM,1999,2020,USD,WEO,Oct2022,0.671308235817674
TKM,2000,2020,USD,WEO,Oct2022,0.737097161640529
TKM,2001,2020,USD,WEO,Oct2022,0.845265113479568
TKM,2002,2020,USD,WEO,Oct2022,0.916207708867724
TKM,2003,2020,USD,WEO,Oct2022,1.02745883270829
TKM,2004,2020,USD,WEO,Oct2022,1.1131786239168
TKM,2005,2020,USD,WEO,Oct2022,1.19131513791668
TKM,2006,2020,USD,WEO,Oct2022,1.33735549714301
TKM,2007,2020,USD,WEO,Oct2022,1.46137510709804
TKM,2008,2020,USD,WEO,Oct2022,1.05551143310588
TKM,2009,2020,USD,WEO,Oct2022,0.93432094333365
TKM,2010,2020,USD,WEO,Oct2022,0.818839066172148
TKM,2011,2020,USD,WEO,Oct2022,0.919184904081014
TKM,2012,2020,USD,WEO,Oct2022,0.979815365171423
TKM,2013,2020,USD,WEO,Oct2022,1.01158240606194
TKM,2014,2020,USD,WEO,Oct2022,1.05432697023185
TKM,2015,2020,USD,WEO,Oct2022,0.812397718055882
TKM,2016,2020,USD,WEO,Oct2022,0.776431859271761
TKM,2017,2020,USD,WEO,Oct2022,0.824522800997199
TKM,2018,2020,USD,WEO,Oct2022,0.858228271770764
TKM,2019,2020,USD,WEO,Oct2022,0.966336361516912
TKM,2020,2020,USD,WEO,Oct2022,1
TKM,2021,2020,USD,WEO,Oct2022,1.11785156326533
TKM,2022,2020,USD,WEO,Oct2022,1.32226951232655
TKM,2023,2020,USD,WEO,Oct2022,1.43013828443603
TKM,2024,2020,USD,WEO,Oct2022,1.51796265669653
TKM,2025,2020,USD,WEO,Oct2022,1.62398615826352
TKM,2026,2020,USD,WEO,Oct2022,1.74222437478305
TKM,2027,2020,USD,WEO,Oct2022,1.87132783816017
TLS,1980,2020,USD,WEO_est,Oct2022,0.139603178155677
TLS,1981,2020,USD,WEO_est,Oct2022,0.146023514733688
TLS,1982,2020,USD,WEO_est,Oct2022,0.152739121966131
TLS,1983,2020,USD,WEO_est,Oct2022,0.159763579321671
TLS,1984,2020,USD,WEO_est,Oct2022,0.167111090787412
TLS,1985,2020,USD,WEO_est,Oct2022,0.174796513590446
TLS,1986,2020,USD,WEO_est,Oct2022,0.182835388240291
TLS,1987,2020,USD,WEO_est,Oct2022,0.191243969952985
TLS,1988,2020,USD,WEO_est,Oct2022,0.200039261520372
TLS,1989,2020,USD,WEO_est,Oct2022,0.209239047691037
TLS,1990,2020,USD,WEO_est,Oct2022,0.218861931132421
TLS,1991,2020,USD,WEO_est,Oct2022,0.228927370046831
TLS,1992,2020,USD,WEO_est,Oct2022,0.239455717517405
TLS,1993,2020,USD,WEO_est,Oct2022,0.250468262663593
TLS,1994,2020,USD,WEO_est,Oct2022,0.261987273689377
TLS,1995,2020,USD,WEO_est,Oct2022,0.274036042911274
TLS,1996,2020,USD,WEO_est,Oct2022,0.28663893385717
TLS,1997,2020,USD,WEO_est,Oct2022,0.299821430531228
TLS,1998,2020,USD,WEO_est,Oct2022,0.313610188944481
TLS,1999,2020,USD,WEO_est,Oct2022,0.328033091015319
TLS,2000,2020,USD,WEO,Oct2022,0.343119300948841
TLS,2001,2020,USD,WEO,Oct2022,0.383299754388524
TLS,2002,2020,USD,WEO,Oct2022,0.404800491327653
TLS,2003,2020,USD,WEO,Oct2022,0.431440066398931
TLS,2004,2020,USD,WEO,Oct2022,0.386749063505017
TLS,2005,2020,USD,WEO,Oct2022,0.393410577520376
TLS,2006,2020,USD,WEO,Oct2022,0.403206342390806
TLS,2007,2020,USD,WEO,Oct2022,0.437366450286186
TLS,2008,2020,USD,WEO,Oct2022,0.468565748821451
TLS,2009,2020,USD,WEO,Oct2022,0.477275454715055
TLS,2010,2020,USD,WEO,Oct2022,0.529624294615409
TLS,2011,2020,USD,WEO,Oct2022,0.590529336856954
TLS,2012,2020,USD,WEO,Oct2022,0.626975957322856
TLS,2013,2020,USD,WEO,Oct2022,0.732073131182483
TLS,2014,2020,USD,WEO,Oct2022,0.726058178222835
TLS,2015,2020,USD,WEO,Oct2022,0.778328414727292
TLS,2016,2020,USD,WEO,Oct2022,0.779765667848934
TLS,2017,2020,USD,WEO,Oct2022,0.787416771502183
TLS,2018,2020,USD,WEO,Oct2022,0.777171298720505
TLS,2019,2020,USD,WEO,Oct2022,0.984439789695058
TLS,2020,2020,USD,WEO,Oct2022,1
TLS,2021,2020,USD,WEO,Oct2022,1.22106533445228
TLS,2022,2020,USD,WEO,Oct2022,1.23068321147688
TLS,2023,2020,USD,WEO,Oct2022,1.00307433844882
TLS,2024,2020,USD,WEO,Oct2022,1.02688974023256
TLS,2025,2020,USD,WEO,Oct2022,1.06784517436427
TLS,2026,2020,USD,WEO,Oct2022,1.11078850852308
TLS,2027,2020,USD,WEO,Oct2022,1.1552804829276
TON,1980,2020,USD,WEO,Oct2022,0.505483835436282
TON,1981,2020,USD,WEO,Oct2022,0.493368211013915
TON,1982,2020,USD,WEO,Oct2022,0.437383165792478
TON,1983,2020,USD,WEO,Oct2022,0.402939673207398
TON,1984,2020,USD,WEO,Oct2022,0.294151009217979
TON,1985,2020,USD,WEO,Oct2022,0.261357518478376
TON,1986,2020,USD,WEO,Oct2022,0.284469048266421
TON,1987,2020,USD,WEO,Oct2022,0.304577370590072
TON,1988,2020,USD,WEO,Oct2022,0.370375358124757
TON,1989,2020,USD,WEO,Oct2022,0.442800281936449
TON,1990,2020,USD,WEO,Oct2022,0.438135959533911
TON,1991,2020,USD,WEO,Oct2022,0.485553569675473
TON,1992,2020,USD,WEO,Oct2022,0.531612736054289
TON,1993,2020,USD,WEO,Oct2022,0.547092770849135
TON,1994,2020,USD,WEO,Oct2022,0.554065286721608
TON,1995,2020,USD,WEO,Oct2022,0.56224720584316
TON,1996,2020,USD,WEO,Oct2022,0.591592643306092
TON,1997,2020,USD,WEO,Oct2022,0.60630364537704
TON,1998,2020,USD,WEO,Oct2022,0.565942046761731
TON,1999,2020,USD,WEO,Oct2022,0.514095348220245
TON,2000,2020,USD,WEO,Oct2022,0.510526641252413
TON,2001,2020,USD,WEO,Oct2022,0.448648364745099
TON,2002,2020,USD,WEO,Oct2022,0.434093310913939
TON,2003,2020,USD,WEO,Oct2022,0.478894927062788
TON,2004,2020,USD,WEO,Oct2022,0.558168648083221
TON,2005,2020,USD,WEO,Oct2022,0.63571898838477
TON,2006,2020,USD,WEO,Oct2022,0.724404677589493
TON,2007,2020,USD,WEO,Oct2022,0.760790300664764
TON,2008,2020,USD,WEO,Oct2022,0.835599535216605
TON,2009,2020,USD,WEO,Oct2022,0.799431805459996
TON,2010,2020,USD,WEO,Oct2022,0.932866367059113
TON,2011,2020,USD,WEO,Oct2022,0.987545298674089
TON,2012,2020,USD,WEO,Oct2022,1.11165549856129
TON,2013,2020,USD,WEO,Oct2022,1.06114068448509
TON,2014,2020,USD,WEO,Oct2022,1.01477097832335
TON,2015,2020,USD,WEO,Oct2022,0.996176892113752
TON,2016,2020,USD,WEO,Oct2022,0.900529784174544
TON,2017,2020,USD,WEO,Oct2022,0.952315850625799
TON,2018,2020,USD,WEO,Oct2022,0.993397052562041
TON,2019,2020,USD,WEO,Oct2022,1.04795671428571
TON,2020,2020,USD,WEO,Oct2022,1
TON,2021,2020,USD,WEO,Oct2022,0.985466053105717
TON,2022,2020,USD,WEO,Oct2022,1.07148746188726
TON,2023,2020,USD,WEO,Oct2022,1.11380755666225
TON,2024,2020,USD,WEO,Oct2022,1.14493656119052
TON,2025,2020,USD,WEO,Oct2022,1.16841394468362
TON,2026,2020,USD,WEO,Oct2022,1.19000995067314
TON,2027,2020,USD,WEO,Oct2022,1.20664266333741
TTO,1980,2020,USD,WEO,Oct2022,0.605900985987094
TTO,1981,2020,USD,WEO,Oct2022,0.649716023284488
TTO,1982,2020,USD,WEO,Oct2022,0.728631488919901
TTO,1983,2020,USD,WEO,Oct2022,0.774822610458018
TTO,1984,2020,USD,WEO,Oct2022,0.821373048969538
TTO,1985,2020,USD,WEO,Oct2022,0.814536962561861
TTO,1986,2020,USD,WEO,Oct2022,0.547403825167644
TTO,1987,2020,USD,WEO,Oct2022,0.573922914264923
TTO,1988,2020,USD,WEO,Oct2022,0.559882519742718
TTO,1989,2020,USD,WEO,Oct2022,0.542721342567166
TTO,1990,2020,USD,WEO,Oct2022,0.626822468180479
TTO,1991,2020,USD,WEO,Oct2022,0.636678233077493
TTO,1992,2020,USD,WEO,Oct2022,0.592662759503596
TTO,1993,2020,USD,WEO,Oct2022,0.502082555693349
TTO,1994,2020,USD,WEO,Oct2022,0.523939808493438
TTO,1995,2020,USD,WEO,Oct2022,0.543727101916759
TTO,1996,2020,USD,WEO,Oct2022,0.548526673800239
TTO,1997,2020,USD,WEO,Oct2022,0.508232663861387
TTO,1998,2020,USD,WEO,Oct2022,0.49508596920301
TTO,1999,2020,USD,WEO,Oct2022,0.516228838798166
TTO,2000,2020,USD,WEO,Oct2022,0.578438388179162
TTO,2001,2020,USD,WEO,Oct2022,0.602529543448935
TTO,2002,2020,USD,WEO,Oct2022,0.574111453267536
TTO,2003,2020,USD,WEO,Oct2022,0.631780767670765
TTO,2004,2020,USD,WEO,Oct2022,0.691750149048142
TTO,2005,2020,USD,WEO,Oct2022,0.784064430763475
TTO,2006,2020,USD,WEO,Oct2022,0.789879485314384
TTO,2007,2020,USD,WEO,Oct2022,0.896379893273902
TTO,2008,2020,USD,WEO,Oct2022,1.11343935396398
TTO,2009,2020,USD,WEO,Oct2022,0.81057047769773
TTO,2010,2020,USD,WEO,Oct2022,0.902002642371679
TTO,2011,2020,USD,WEO,Oct2022,1.03483236896287
TTO,2012,2020,USD,WEO,Oct2022,1.04114190901619
TTO,2013,2020,USD,WEO,Oct2022,1.07773566662652
TTO,2014,2020,USD,WEO,Oct2022,1.10092928718593
TTO,2015,2020,USD,WEO,Oct2022,0.985728662193369
TTO,2016,2020,USD,WEO,Oct2022,0.934840404651393
TTO,2017,2020,USD,WEO,Oct2022,0.994842607797827
TTO,2018,2020,USD,WEO,Oct2022,1.02962227216956
TTO,2019,2020,USD,WEO,Oct2022,1.03420026924695
TTO,2020,2020,USD,WEO,Oct2022,1
TTO,2021,2020,USD,WEO,Oct2022,1.1295337433843
TTO,2022,2020,USD,WEO,Oct2022,1.3274691449561
TTO,2023,2020,USD,WEO,Oct2022,1.28298795263813
TTO,2024,2020,USD,WEO,Oct2022,1.25118509518073
TTO,2025,2020,USD,WEO,Oct2022,1.26217689603275
TTO,2026,2020,USD,WEO,Oct2022,1.27935471674522
TTO,2027,2020,USD,WEO,Oct2022,1.29172083320042
TUN,1980,2020,USD,WEO,Oct2022,0.82885566432729
TUN,1981,2020,USD,WEO,Oct2022,0.757317038448458
TUN,1982,2020,USD,WEO,Oct2022,0.734334422218822
TUN,1983,2020,USD,WEO,Oct2022,0.725349453429578
TUN,1984,2020,USD,WEO,Oct2022,0.674999124593724
TUN,1985,2020,USD,WEO,Oct2022,0.652268112153836
TUN,1986,2020,USD,WEO,Oct2022,0.709495227576044
TUN,1987,2020,USD,WEO,Oct2022,0.715462282315079
TUN,1988,2020,USD,WEO,Oct2022,0.742445184286302
TUN,1989,2020,USD,WEO,Oct2022,0.723517468578653
TUN,1990,2020,USD,WEO,Oct2022,0.862753857205655
TUN,1991,2020,USD,WEO,Oct2022,0.873257120922965
TUN,1992,2020,USD,WEO,Oct2022,0.96654684314814
TUN,1993,2020,USD,WEO,Oct2022,0.885721381301469
TUN,1994,2020,USD,WEO,Oct2022,0.914098675718115
TUN,1995,2020,USD,WEO,Oct2022,1.02621053053924
TUN,1996,2020,USD,WEO,Oct2022,1.03994225906095
TUN,1997,2020,USD,WEO,Oct2022,0.958866895060017
TUN,1998,2020,USD,WEO,Oct2022,0.960040265759891
TUN,1999,2020,USD,WEO,Oct2022,0.952909563434253
TUN,2000,2020,USD,WEO,Oct2022,0.855084400241662
TUN,2001,2020,USD,WEO,Oct2022,0.846562050641536
TUN,2002,2020,USD,WEO,Oct2022,0.876226038849862
TUN,2003,2020,USD,WEO,Oct2022,0.992812133519779
TUN,2004,2020,USD,WEO,Oct2022,1.06152117953427
TUN,2005,2020,USD,WEO,Oct2022,1.06153379526337
TUN,2006,2020,USD,WEO,Oct2022,1.07443130813679
TUN,2007,2020,USD,WEO,Oct2022,1.13978311092195
TUN,2008,2020,USD,WEO,Oct2022,1.26006186145558
TUN,2009,2020,USD,WEO,Oct2022,1.18525954557282
TUN,2010,2020,USD,WEO,Oct2022,1.16055240626025
TUN,2011,2020,USD,WEO,Oct2022,1.23382826493058
TUN,2012,2020,USD,WEO,Oct2022,1.1639507555139
TUN,2013,2020,USD,WEO,Oct2022,1.16924304964332
TUN,2014,2020,USD,WEO,Oct2022,1.17128766222867
TUN,2015,2020,USD,WEO,Oct2022,1.05635845920853
TUN,2016,2020,USD,WEO,Oct2022,1.01230731249366
TUN,2017,2020,USD,WEO,Oct2022,0.941198432769839
TUN,2018,2020,USD,WEO,Oct2022,0.929140018694009
TUN,2019,2020,USD,WEO,Oct2022,0.89667926898109
TUN,2020,2020,USD,WEO,Oct2022,1
TUN,2021,2020,USD,WEO,Oct2022,1.06610987627447
TUN,2022,2020,USD,WEO,Oct2022,1.03066911035829
TUN,2023,2020,USD,WEO,Oct2022,1.008384023696
TUN,2024,2020,USD,WEO,Oct2022,1.0319450719075
TUN,2025,2020,USD,WEO,Oct2022,1.06009359066629
TUN,2026,2020,USD,WEO,Oct2022,1.08485151126121
TUN,2027,2020,USD,WEO,Oct2022,1.10807181507546
TUR,1980,2020,USD,WEO,Oct2022,0.784258764379587
TUR,1981,2020,USD,WEO,Oct2022,0.761329680193421
TUR,1982,2020,USD,WEO,Oct2022,0.668794542454799
TUR,1983,2020,USD,WEO,Oct2022,0.610058148249273
TUR,1984,2020,USD,WEO,Oct2022,0.55545884244132
TUR,1985,2020,USD,WEO,Oct2022,0.598433629936536
TUR,1986,2020,USD,WEO,Oct2022,0.616921799931209
TUR,1987,2020,USD,WEO,Oct2022,0.651590848048493
TUR,1988,2020,USD,WEO,Oct2022,0.670817344553541
TUR,1989,2020,USD,WEO,Oct2022,0.790579604051403
TUR,1990,2020,USD,WEO,Oct2022,1.01643415651762
TUR,1991,2020,USD,WEO,Oct2022,1.01144722558634
TUR,1992,2020,USD,WEO,Oct2022,1.00367714596157
TUR,1993,2020,USD,WEO,Oct2022,1.05356752945221
TUR,1994,2020,USD,WEO,Oct2022,0.804076972573778
TUR,1995,2020,USD,WEO,Oct2022,0.976854323901392
TUR,1996,2020,USD,WEO,Oct2022,0.9790197410471
TUR,1997,2020,USD,WEO,Oct2022,0.951810762874407
TUR,1998,2020,USD,WEO,Oct2022,0.972543992867619
TUR,1999,2020,USD,WEO,Oct2022,0.935121294242801
TUR,2000,2020,USD,WEO,Oct2022,0.935009767057913
TUR,2001,2020,USD,WEO,Oct2022,0.73140844248376
TUR,2002,2020,USD,WEO,Oct2022,0.81600901653321
TUR,2003,2020,USD,WEO,Oct2022,1.01105077037513
TUR,2004,2020,USD,WEO,Oct2022,1.19695021991781
TUR,2005,2020,USD,WEO,Oct2022,1.35873090863747
TUR,2006,2020,USD,WEO,Oct2022,1.39329226696802
TUR,2007,2020,USD,WEO,Oct2022,1.62592502881539
TUR,2008,2020,USD,WEO,Oct2022,1.82686824648174
TUR,2009,2020,USD,WEO,Oct2022,1.61558969416241
TUR,2010,2020,USD,WEO,Oct2022,1.78344079857919
TUR,2011,2020,USD,WEO,Oct2022,1.7317580798199
TUR,2012,2020,USD,WEO,Oct2022,1.73468535943737
TUR,2013,2020,USD,WEO,Oct2022,1.73954377087359
TUR,2014,2020,USD,WEO,Oct2022,1.62477614544356
TUR,2015,2020,USD,WEO,Oct2022,1.41011082636592
TUR,2016,2020,USD,WEO,Oct2022,1.372987228965
TUR,2017,2020,USD,WEO,Oct2022,1.2619700521392
TUR,2018,2020,USD,WEO,Oct2022,1.11240151212818
TUR,2019,2020,USD,WEO,Oct2022,1.07509037508158
TUR,2020,2020,USD,WEO,Oct2022,1
TUR,2021,2020,USD,WEO,Oct2022,1.01950943049859
TUR,2022,2020,USD,WEO,Oct2022,1.01402228370195
TUR,2023,2020,USD,WEO,Oct2022,1.08579440347038
TUR,2024,2020,USD,WEO,Oct2022,1.161975220134
TUR,2025,2020,USD,WEO,Oct2022,1.23321028009483
TUR,2026,2020,USD,WEO,Oct2022,1.30789115847088
TUR,2027,2020,USD,WEO,Oct2022,1.38758745669604
TUV,1980,2020,USD,WEO_est,Oct2022,0.196179892014224
TUV,1981,2020,USD,WEO_est,Oct2022,0.204159219943221
TUV,1982,2020,USD,WEO_est,Oct2022,0.212463095273813
TUV,1983,2020,USD,WEO_est,Oct2022,0.221104718493162
TUV,1984,2020,USD,WEO_est,Oct2022,0.230097826998785
TUV,1985,2020,USD,WEO_est,Oct2022,0.239456716936597
TUV,1986,2020,USD,WEO_est,Oct2022,0.249196265927171
TUV,1987,2020,USD,WEO_est,Oct2022,0.259331956716368
TUV,1988,2020,USD,WEO_est,Oct2022,0.269879901787917
TUV,1989,2020,USD,WEO_est,Oct2022,0.280856868977067
TUV,1990,2020,USD,WEO_est,Oct2022,0.292280308126054
TUV,1991,2020,USD,WEO_est,Oct2022,0.304168378823722
TUV,1992,2020,USD,WEO_est,Oct2022,0.316539979273425
TUV,1993,2020,USD,WEO_est,Oct2022,0.329414776335079
TUV,1994,2020,USD,WEO_est,Oct2022,0.342813236789141
TUV,1995,2020,USD,WEO_est,Oct2022,0.356756659872191
TUV,1996,2020,USD,WEO_est,Oct2022,0.371267211135862
TUV,1997,2020,USD,WEO_est,Oct2022,0.386367957682926
TUV,1998,2020,USD,WEO_est,Oct2022,0.402082904836558
TUV,1999,2020,USD,WEO_est,Oct2022,0.418437034301069
TUV,2000,2020,USD,WEO,Oct2022,0.435456343874769
TUV,2001,2020,USD,WEO,Oct2022,0.403620756690783
TUV,2002,2020,USD,WEO,Oct2022,0.452478298733171
TUV,2003,2020,USD,WEO,Oct2022,0.556542577835961
TUV,2004,2020,USD,WEO,Oct2022,0.652340146476838
TUV,2005,2020,USD,WEO,Oct2022,0.677727831027114
TUV,2006,2020,USD,WEO,Oct2022,0.698111823637551
TUV,2007,2020,USD,WEO,Oct2022,0.789066729241265
TUV,2008,2020,USD,WEO,Oct2022,0.816947355409035
TUV,2009,2020,USD,WEO,Oct2022,0.757394507292759
TUV,2010,2020,USD,WEO,Oct2022,0.887497152340048
TUV,2011,2020,USD,WEO,Oct2022,1.03178147360962
TUV,2012,2020,USD,WEO,Oct2022,1.03553062551533
TUV,2013,2020,USD,WEO,Oct2022,0.997572973859957
TUV,2014,2020,USD,WEO,Oct2022,0.981216101448806
TUV,2015,2020,USD,WEO,Oct2022,0.851075002528396
TUV,2016,2020,USD,WEO,Oct2022,0.900352386639913
TUV,2017,2020,USD,WEO,Oct2022,0.955947533565898
TUV,2018,2020,USD,WEO,Oct2022,1.00380717765818
TUV,2019,2020,USD,WEO,Oct2022,0.991695272727273
TUV,2020,2020,USD,WEO,Oct2022,1
TUV,2021,2020,USD,WEO,Oct2022,1.11716785535691
TUV,2022,2020,USD,WEO,Oct2022,1.10183462146757
TUV,2023,2020,USD,WEO,Oct2022,1.13111042058869
TUV,2024,2020,USD,WEO,Oct2022,1.1675772158226
TUV,2025,2020,USD,WEO,Oct2022,1.20187693449155
TUV,2026,2020,USD,WEO,Oct2022,1.24814754713165
TUV,2027,2020,USD,WEO,Oct2022,1.27772178162775
TWN,1980,2020,USD,WEO,Oct2022,0.534828641122351
TWN,1981,2020,USD,WEO,Oct2022,0.578309179774839
TWN,1982,2020,USD,WEO,Oct2022,0.558146617449824
TWN,1983,2020,USD,WEO,Oct2022,0.559629270702126
TWN,1984,2020,USD,WEO,Oct2022,0.573544252733132
TWN,1985,2020,USD,WEO,Oct2022,0.570052423170019
TWN,1986,2020,USD,WEO,Oct2022,0.62834619549953
TWN,1987,2020,USD,WEO,Oct2022,0.748600619218579
TWN,1988,2020,USD,WEO,Oct2022,0.834405521381801
TWN,1989,2020,USD,WEO,Oct2022,0.926642743829682
TWN,1990,2020,USD,WEO,Oct2022,0.958016643935094
TWN,1991,2020,USD,WEO,Oct2022,0.992865106484422
TWN,1992,2020,USD,WEO,Oct2022,1.09190930556286
TWN,1993,2020,USD,WEO,Oct2022,1.0838327794543
TWN,1994,2020,USD,WEO,Oct2022,1.09311308688421
TWN,1995,2020,USD,WEO,Oct2022,1.11778121792612
TWN,1996,2020,USD,WEO,Oct2022,1.10343634761446
TWN,1997,2020,USD,WEO,Oct2022,1.07885991025039
TWN,1998,2020,USD,WEO,Oct2022,0.955716728725618
TWN,1999,2020,USD,WEO,Oct2022,0.971768918115216
TWN,2000,2020,USD,WEO,Oct2022,0.994832170568988
TWN,2001,2020,USD,WEO,Oct2022,0.913157471620526
TWN,2002,2020,USD,WEO,Oct2022,0.889320916199027
TWN,2003,2020,USD,WEO,Oct2022,0.880863405904241
TWN,2004,2020,USD,WEO,Oct2022,0.900270623321589
TWN,2005,2020,USD,WEO,Oct2022,0.921105648655821
TWN,2006,2020,USD,WEO,Oct2022,0.899694110112897
TWN,2007,2020,USD,WEO,Oct2022,0.886580420092048
TWN,2008,2020,USD,WEO,Oct2022,0.89899383956374
TWN,2009,2020,USD,WEO,Oct2022,0.858649288140529
TWN,2010,2020,USD,WEO,Oct2022,0.885376257616414
TWN,2011,2020,USD,WEO,Oct2022,0.930298470864532
TWN,2012,2020,USD,WEO,Oct2022,0.93195718903322
TWN,2013,2020,USD,WEO,Oct2022,0.941171877544044
TWN,2014,2020,USD,WEO,Oct2022,0.937981575053454
TWN,2015,2020,USD,WEO,Oct2022,0.923025513028911
TWN,2016,2020,USD,WEO,Oct2022,0.917944190915903
TWN,2017,2020,USD,WEO,Oct2022,0.966487710139648
TWN,2018,2020,USD,WEO,Oct2022,0.969673175434479
TWN,2019,2020,USD,WEO,Oct2022,0.944240256466193
TWN,2020,2020,USD,WEO,Oct2022,1
TWN,2021,2020,USD,WEO,Oct2022,1.08623009606904
TWN,2022,2020,USD,WEO,Oct2022,1.12462069023854
TWN,2023,2020,USD,WEO,Oct2022,1.1335228135524
TWN,2024,2020,USD,WEO,Oct2022,1.16497145409866
TWN,2025,2020,USD,WEO,Oct2022,1.20144177473331
TWN,2026,2020,USD,WEO,Oct2022,1.23783761197008
TWN,2027,2020,USD,WEO,Oct2022,1.27246374518909
TZA,1980,2020,USD,WEO,Oct2022,1.18488606633641
TZA,1981,2020,USD,WEO,Oct2022,1.41017009065818
TZA,1982,2020,USD,WEO,Oct2022,1.60946354122156
TZA,1983,2020,USD,WEO,Oct2022,1.60984584540036
TZA,1984,2020,USD,WEO,Oct2022,1.41653032786564
TZA,1985,2020,USD,WEO,Oct2022,1.2219749102672
TZA,1986,2020,USD,WEO,Oct2022,1.44923946913561
TZA,1987,2020,USD,WEO,Oct2022,0.674248677177771
TZA,1988,2020,USD,WEO,Oct2022,0.617177964869445
TZA,1989,2020,USD,WEO,Oct2022,0.512643549097204
TZA,1990,2020,USD,WEO,Oct2022,0.384372310851177
TZA,1991,2020,USD,WEO,Oct2022,0.438239275978454
TZA,1992,2020,USD,WEO,Oct2022,0.40449620274543
TZA,1993,2020,USD,WEO,Oct2022,0.369779077106381
TZA,1994,2020,USD,WEO,Oct2022,0.385763554042155
TZA,1995,2020,USD,WEO,Oct2022,0.43392812189263
